record_id,timestamp,txid,input_addresses,output_addresses,input_amounts,output_amounts,fee,script_type
tx-rec-000569,2026-03-01T13:50:25+00:00,tx_norm_000569,"[""bc1qwgtnch524wcqj68ggj6dafcmtn34parpxvcl5d""]","[""bc1qhjx6lr5emwjezxs9yzg5fqraqvqxn7madpznyj""]",[3.233863],[3.233743],0.00012,P2TR
tx-rec-000570,2026-03-01T13:50:53+00:00,tx_norm_000570,"[""bc1qmmldvmuqam354a6qjf5e6nqnzkh5cg2d05uyjh""]","[""bc1qnt3sga272xjzk9s7dsvc4dwrwezhhxjtr3mukc""]",[2.940441],[2.940321],0.00012,P2SH
tx-rec-000571,2026-03-01T13:51:12+00:00,tx_norm_000571,"[""bc1q0p6769w2m8afk2957wjnttztdkhxje6c8ws2zj""]","[""bc1qjuaalzh5kdkkgc7ql8s2rqtepuzh2jlvvgjgrf""]",[0.1693],[0.16918],0.00012,P2TR
tx-rec-000572,2026-03-01T13:51:46+00:00,tx_norm_000572,"[""bc1qdtkm3azrjsu3zngpdwsn6yfx2456cqdywv9nk5""]","[""bc1qh4lupjq9dm3x7hw3t2kyfdqu923ayy4rk7j8n6""]",[3.066708],[3.066588],0.00012,P2TR
tx-rec-000573,2026-03-01T13:52:20+00:00,tx_norm_000573,"[""bc1qdh7qdv965l8498fe5y5t6hzvjrtakleq2uhngc""]","[""bc1qcuy2s3h7uuu4s8sgr2gsjzhpacn2xj9n7wv74n"", ""bc1qhjx6lr5emwjezxs9yzg5fqraqvqxn7madpznyj""]",[2.941482],"[1.790589, 1.150773]",0.00012,P2TR
tx-rec-000574,2026-03-01T13:52:26+00:00,tx_norm_000574,"[""bc1qdh7qdv965l8498fe5y5t6hzvjrtakleq2uhngc""]","[""bc1qvlhg62yhue3n25laz4smt8jggvzammry77p663""]",[3.036],[3.03588],0.00012,P2SH
tx-rec-000575,2026-03-01T13:52:56+00:00,tx_norm_000575,"[""bc1q57cpjc6xcdsrnqm78k8zaa7qcdxt94pezuytaa""]","[""bc1qvlq28a3849ndd79xnm6r6eznkpus82c97ywcne""]",[1.675316],[1.675196],0.00012,P2SH
tx-rec-000576,2026-03-01T13:53:10+00:00,tx_norm_000576,"[""bc1q0p6769w2m8afk2957wjnttztdkhxje6c8ws2zj""]","[""bc1qvm8x5g990twp6gdlnf9v7eh8llzazp9lpr2mhw"", ""bc1q3spdn2zpesyf09jjllgesljd04fy4y5ag7hhgq""]",[1.149321],"[0.839341, 0.30986]",0.00012,P2WPKH
tx-rec-000577,2026-03-01T13:53:27+00:00,tx_norm_000577,"[""bc1qxg98k9lwe8zj324ntf3ezjzv0rpk9n4fgyw9j6""]","[""bc1qpfuh30sa9k6grsk44sudu2rkz4usazgdugzs8t""]",[1.513252],[1.513132],0.00012,P2WPKH
tx-rec-000578,2026-03-01T13:53:46+00:00,tx_norm_000578,"[""bc1qatmdnmprpunwnaglr3ar65kzjxu9uhtrc4y5yv""]","[""bc1qmmldvmuqam354a6qjf5e6nqnzkh5cg2d05uyjh""]",[2.338362],[2.338242],0.00012,P2TR
tx-rec-000579,2026-03-01T13:54:45+00:00,tx_norm_000579,"[""bc1qsns7kxgq4zm86kk3zxg4uhqj9uz8kexjwv9tfx""]","[""bc1qmmldvmuqam354a6qjf5e6nqnzkh5cg2d05uyjh"", ""bc1qcpe6g5m0el0n5g2e7csesu930kzdnsnsy7055p""]",[3.924978],"[3.731189, 0.193669]",0.00012,P2WPKH
tx-rec-000580,2026-03-01T13:55:35+00:00,tx_norm_000580,"[""bc1q3spdn2zpesyf09jjllgesljd04fy4y5ag7hhgq""]","[""bc1qezy2mxy8lx5r8z6w3qnwg983940erzwhek4hvn"", ""bc1qpfuh30sa9k6grsk44sudu2rkz4usazgdugzs8t""]",[2.342634],"[1.117443, 1.225071]",0.00012,P2TR
tx-rec-000581,2026-03-01T13:56:11+00:00,tx_norm_000581,"[""bc1qvlq28a3849ndd79xnm6r6eznkpus82c97ywcne""]","[""bc1q84rhek99gzaxh4vgwg3pvcd3kwvqxntj475t0k""]",[2.433271],[2.433151],0.00012,P2WPKH
tx-rec-000582,2026-03-01T13:56:59+00:00,tx_norm_000582,"[""bc1qp63vacy36erkw3mmh0y6w6477qrr9a82lu5dfa""]","[""bc1qy4zh8m7xksekd9jh4zhuxdfl859xlf5ceuhnp9""]",[2.356825],[2.356705],0.00012,P2WPKH
tx-rec-000583,2026-03-01T13:57:25+00:00,tx_norm_000583,"[""bc1qv3h8z28ne8gtgvg4hn4fk03mmaj7pyd28gkmhp""]","[""bc1qqdg9h7kxq5ml8pjn2fq4s0kxfxwh7ycnx3lkrx""]",[3.108513],[3.108393],0.00012,P2WPKH
tx-rec-000584,2026-03-01T13:58:06+00:00,tx_norm_000584,"[""bc1q8eue4llkpkygqgaqutfhn8pqt3zhejxqktdwkn""]","[""bc1q55awtvw784swfm5xvztw0rcxtvt9t4vv8ugat8""]",[0.073214],[0.073094],0.00012,P2SH
tx-rec-000585,2026-03-01T13:58:24+00:00,tx_norm_000585,"[""bc1qdtkm3azrjsu3zngpdwsn6yfx2456cqdywv9nk5""]","[""bc1qapp9m5u4r444779j7qa2h7xc0pxup53jr498za""]",[0.90269],[0.90257],0.00012,P2WPKH
tx-rec-000586,2026-03-01T13:59:09+00:00,tx_norm_000586,"[""bc1qc694t02thmd363mxzn2nqt58ztstg7qd5whgaq""]","[""bc1qee9f8sxtpartfv6anm9m702k649qr85hcatzgt""]",[3.74449],[3.74437],0.00012,P2WPKH
tx-rec-000587,2026-03-01T13:59:50+00:00,tx_norm_000587,"[""bc1qalldcf088rfu5rwgdak6muv5k9w330j0lelxkk""]","[""bc1qakj6y5prmulu02nlnsfnhnayhtpa32gh7mcqrv""]",[2.690197],[2.690077],0.00012,P2WPKH
tx-rec-000588,2026-03-01T14:00:45+00:00,tx_norm_000588,"[""bc1qpm706a3vaehp3k6wdg9g892sp3dkzlkuufkvhw""]","[""bc1q45u3lfy89ctqrc937sl56gfky7a946puq2uc38"", ""bc1qszz4p9ux2z8vtduv6ltqx0qyll7zwhah388j0x""]",[4.692279],"[3.739017, 0.953142]",0.00012,P2SH
tx-rec-000589,2026-03-01T14:01:21+00:00,tx_norm_000589,"[""bc1q7lamglhs7ws80f8duwy0pvr4j8h2zq3xwjqdz3""]","[""bc1q8eue4llkpkygqgaqutfhn8pqt3zhejxqktdwkn""]",[3.429312],[3.429192],0.00012,P2PKH
tx-rec-000590,2026-03-01T14:01:50+00:00,tx_norm_000590,"[""bc1qpxeyzck09msvuxqnskmsya6p66jefk5l9cq55c""]","[""bc1q0gma8qqgpxtnpxfknxu36arla4qqyjh32fc93y"", ""bc1qmmldvmuqam354a6qjf5e6nqnzkh5cg2d05uyjh""]",[3.150654],"[2.402769, 0.747765]",0.00012,P2WPKH
tx-rec-000591,2026-03-01T14:01:59+00:00,tx_norm_000591,"[""bc1qh23xwl2xcylsqe368uewcs5zrjz2fucsyes09z""]","[""bc1q3p65c898syar0nq24aejwqa4xam855rmfkhkp7""]",[2.994351],[2.994231],0.00012,P2WPKH
tx-rec-000592,2026-03-01T14:02:49+00:00,tx_norm_000592,"[""bc1q0gma8qqgpxtnpxfknxu36arla4qqyjh32fc93y""]","[""bc1qqdg9h7kxq5ml8pjn2fq4s0kxfxwh7ycnx3lkrx"", ""bc1qu857msn6shssgxlnmvn53ga92jag2u3vvmjgkt""]",[3.677473],"[3.264686, 0.412667]",0.00012,P2PKH
tx-rec-000593,2026-03-01T14:03:14+00:00,tx_norm_000593,"[""bc1qkqaudpzltrq0hytslrl6nmu5p2y40c5qfsxvr2""]","[""bc1q7qtl40nqcd5n9vfd9psfthdk9adqrvprgq67ec""]",[2.391529],[2.391409],0.00012,P2WPKH
tx-rec-000594,2026-03-01T14:03:39+00:00,tx_norm_000594,"[""bc1qcat4vnp6z866ky8e6nf0m7leq7st34v6cg9vjn""]","[""bc1q84rhek99gzaxh4vgwg3pvcd3kwvqxntj475t0k""]",[2.330465],[2.330345],0.00012,P2SH
tx-rec-000595,2026-03-01T14:04:22+00:00,tx_norm_000595,"[""bc1q75qxvc0lxsvvydye4a56ytyn6yqxt8l6aq5ryy""]","[""bc1qqfry9tkhfr9vu3w8gme0v67tcwq90y3rhsqnht"", ""bc1qee9f8sxtpartfv6anm9m702k649qr85hcatzgt""]",[1.514697],"[1.141657, 0.37292]",0.00012,P2WPKH
tx-rec-000596,2026-03-01T14:04:42+00:00,tx_norm_000596,"[""bc1qalldcf088rfu5rwgdak6muv5k9w330j0lelxkk""]","[""bc1qx6w6xzehxyxw0l4zazkhyvg746g96rtls6vwuj""]",[1.631522],[1.631402],0.00012,P2PKH
tx-rec-000597,2026-03-01T14:05:06+00:00,tx_norm_000597,"[""bc1qwgtnch524wcqj68ggj6dafcmtn34parpxvcl5d""]","[""bc1qr5f4hfy2dgyv4pkzde74vgpnm0t85l3s77vc5w"", ""bc1qnma43znv9qwa5swttmpprnz9fe2ql7r8ktxpjv""]",[1.560613],"[0.558909, 1.001584]",0.00012,P2TR
tx-rec-000598,2026-03-01T14:05:16+00:00,tx_norm_000598,"[""bc1qqdg9h7kxq5ml8pjn2fq4s0kxfxwh7ycnx3lkrx""]","[""bc1q8eue4llkpkygqgaqutfhn8pqt3zhejxqktdwkn""]",[2.988059],[2.987939],0.00012,P2TR
tx-rec-000599,2026-03-01T14:06:01+00:00,tx_norm_000599,"[""bc1qx6w6xzehxyxw0l4zazkhyvg746g96rtls6vwuj""]","[""bc1q7lamglhs7ws80f8duwy0pvr4j8h2zq3xwjqdz3""]",[0.608702],[0.608582],0.00012,P2WPKH
tx-rec-000600,2026-03-01T14:06:12+00:00,tx_norm_000600,"[""bc1qh4lupjq9dm3x7hw3t2kyfdqu923ayy4rk7j8n6""]","[""bc1qt6gfp8gargkathudyzgaejyut59nvk4vvas9w5"", ""bc1qezy2mxy8lx5r8z6w3qnwg983940erzwhek4hvn""]",[2.492889],"[1.758102, 0.734667]",0.00012,P2SH
tx-rec-000601,2026-03-01T14:06:54+00:00,tx_norm_000601,"[""bc1q38qalhjfrcq99474ks67hrzja47860k9zkq5vh""]","[""bc1qakj6y5prmulu02nlnsfnhnayhtpa32gh7mcqrv"", ""bc1qdlyf60rpyq3643wk0es395nwa8an5u0pvchzk9""]",[4.238499],"[3.681226, 0.557153]",0.00012,P2TR
tx-rec-000602,2026-03-01T14:07:22+00:00,tx_norm_000602,"[""bc1q0gma8qqgpxtnpxfknxu36arla4qqyjh32fc93y""]","[""bc1qdtkm3azrjsu3zngpdwsn6yfx2456cqdywv9nk5""]",[3.203408],[3.203288],0.00012,P2PKH
tx-rec-000603,2026-03-01T14:08:07+00:00,tx_norm_000603,"[""bc1quynh6t6rhxkn22vypsfu8q0jdmpmhh0k0j9z0u""]","[""bc1qfn77ursvuj6aj5vw07uu8gxq9ujn40dm6vld6w"", ""bc1qp63vacy36erkw3mmh0y6w6477qrr9a82lu5dfa""]",[2.520958],"[1.250335, 1.270503]",0.00012,P2PKH
tx-rec-000604,2026-03-01T14:08:53+00:00,tx_norm_000604,"[""bc1qfy8gd02j8zd0xunt5auq5qg039ukrj4aa2ftg4""]","[""bc1qakj6y5prmulu02nlnsfnhnayhtpa32gh7mcqrv""]",[2.179917],[2.179797],0.00012,P2PKH
tx-rec-000605,2026-03-01T14:09:44+00:00,tx_norm_000605,"[""bc1q6ed0puz5x4f29cqpsllzpcjq4p8dpeukz2n6vv""]","[""bc1qv3h8z28ne8gtgvg4hn4fk03mmaj7pyd28gkmhp"", ""bc1q55awtvw784swfm5xvztw0rcxtvt9t4vv8ugat8""]",[0.808024],"[0.512028, 0.295876]",0.00012,P2PKH
tx-rec-000606,2026-03-01T14:10:22+00:00,tx_norm_000606,"[""bc1qsns7kxgq4zm86kk3zxg4uhqj9uz8kexjwv9tfx""]","[""bc1qv3h8z28ne8gtgvg4hn4fk03mmaj7pyd28gkmhp""]",[0.908747],[0.908627],0.00012,P2WPKH
tx-rec-000607,2026-03-01T14:10:48+00:00,tx_norm_000607,"[""bc1qraafea5fypwmak0aflngg7hwt63jncusp8708h""]","[""bc1qtcf5eshvaqtxkyk587nxv3r79pmv7srkhvcy0x"", ""bc1qsw0742mq2re87v2jaurcmpca5p8a2ywxnfhzyp""]",[2.189315],"[1.326039, 0.863156]",0.00012,P2TR
tx-rec-000608,2026-03-01T14:11:34+00:00,tx_norm_000608,"[""bc1qalldcf088rfu5rwgdak6muv5k9w330j0lelxkk""]","[""bc1q8sv3gq3l2kjl5cj47l3jtgjg2gtreurl2d3zx3""]",[2.675806],[2.675686],0.00012,P2PKH
tx-rec-000609,2026-03-01T14:12:31+00:00,tx_norm_000609,"[""bc1qr5f4hfy2dgyv4pkzde74vgpnm0t85l3s77vc5w""]","[""bc1qhdyfpp3mtq35qnrc40ad956gkf0d3mceae3wwz""]",[0.616707],[0.616587],0.00012,P2WPKH
tx-rec-000610,2026-03-01T14:12:50+00:00,tx_norm_000610,"[""bc1qr7fcdrsl326mp9phg9s4faphp2em0a759c0r6e""]","[""bc1qmzn0uapy544k9mq7n9hwv3f90sn9rkf03wwkul""]",[2.484217],[2.484097],0.00012,P2PKH
tx-rec-000611,2026-03-01T14:13:36+00:00,tx_norm_000611,"[""bc1qkqq6y035xf3832ezmjqmyung7pta2mj862806z""]","[""bc1qapp9m5u4r444779j7qa2h7xc0pxup53jr498za"", ""bc1q39nkczjgm4qvnsr7g8cgf4fpd5x3u34rtklkc4""]",[2.034183],"[0.872124, 1.161939]",0.00012,P2SH
tx-rec-000612,2026-03-01T14:14:36+00:00,tx_norm_000612,"[""bc1qvlhg62yhue3n25laz4smt8jggvzammry77p663""]","[""bc1qldqn65772d9kcqa9vzp4ytxzv5v8qusphl9fgn""]",[1.23344],[1.23332],0.00012,P2TR
tx-rec-000613,2026-03-01T14:14:42+00:00,tx_norm_000613,"[""bc1qldqn65772d9kcqa9vzp4ytxzv5v8qusphl9fgn""]","[""bc1qkaxudtg2w7jy6yk03psvf4kqzsnyr5gc32tkl8"", ""bc1qv3h8z28ne8gtgvg4hn4fk03mmaj7pyd28gkmhp""]",[2.194759],"[1.118664, 1.075975]",0.00012,P2PKH
tx-rec-000614,2026-03-01T14:14:49+00:00,tx_norm_000614,"[""bc1qrzytdt0kgppluy480wkx83uxaf5yah4w5gpryf""]","[""bc1qszz4p9ux2z8vtduv6ltqx0qyll7zwhah388j0x"", ""bc1qmmldvmuqam354a6qjf5e6nqnzkh5cg2d05uyjh""]",[0.253574],"[0.143441, 0.110013]",0.00012,P2PKH
tx-rec-000615,2026-03-01T14:15:31+00:00,tx_norm_000615,"[""bc1qdkx904vy7ln6sdphrwean56tcnlv368ca9n9gv""]","[""bc1qqdg9h7kxq5ml8pjn2fq4s0kxfxwh7ycnx3lkrx""]",[1.962796],[1.962676],0.00012,P2TR
tx-rec-000616,2026-03-01T14:15:49+00:00,tx_norm_000616,"[""bc1qulyzp92shnx6lnh3dcpvcqayukgcczejzpkf7d""]","[""bc1q4hmjzzx5vldpsys03922tjnjfq3km9aj7tkenu""]",[0.033381],[0.033261],0.00012,P2WPKH
tx-rec-000617,2026-03-01T14:16:11+00:00,tx_norm_000617,"[""bc1qd94lr8j2v8he5xvkxrfcfr93djw6tzy3gavck0""]","[""bc1qqdg9h7kxq5ml8pjn2fq4s0kxfxwh7ycnx3lkrx"", ""bc1qrzytdt0kgppluy480wkx83uxaf5yah4w5gpryf""]",[3.125292],"[1.969332, 1.15584]",0.00012,P2WPKH
tx-rec-000618,2026-03-01T14:16:37+00:00,tx_norm_000618,"[""bc1qrzytdt0kgppluy480wkx83uxaf5yah4w5gpryf""]","[""bc1qakj6y5prmulu02nlnsfnhnayhtpa32gh7mcqrv""]",[3.457654],[3.457534],0.00012,P2WPKH
tx-rec-000619,2026-03-01T14:17:10+00:00,tx_norm_000619,"[""bc1qxvanm5sksj0c0xwua2wy3h3ss5hk9vf7kr7azn""]","[""bc1qhdyfpp3mtq35qnrc40ad956gkf0d3mceae3wwz""]",[2.325069],[2.324949],0.00012,P2TR
tx-rec-000620,2026-03-01T14:17:28+00:00,tx_norm_000620,"[""bc1qvm8x5g990twp6gdlnf9v7eh8llzazp9lpr2mhw""]","[""bc1ql7qs6mr4uy40apyeq3qn4svm4ztdfdjcvu4ynu""]",[0.165303],[0.165183],0.00012,P2SH
tx-rec-000621,2026-03-01T14:17:45+00:00,tx_norm_000621,"[""bc1q2xmphldtc863jfk387cd7sjzuz0pgwmmypcxye""]","[""bc1q7lamglhs7ws80f8duwy0pvr4j8h2zq3xwjqdz3"", ""bc1qapp9m5u4r444779j7qa2h7xc0pxup53jr498za""]",[3.877785],"[2.833776, 1.043889]",0.00012,P2WPKH
tx-rec-000622,2026-03-01T14:18:13+00:00,tx_norm_000622,"[""bc1ql6e5ah3ffh398nm74aycmtccuvz5cy7cyyaqhl""]","[""bc1q6y36mp84w8mmfljx7q8epacs3gzz379xwwd6uq"", ""bc1qee9f8sxtpartfv6anm9m702k649qr85hcatzgt""]",[3.83416],"[2.495907, 1.338133]",0.00012,P2WPKH
tx-rec-000623,2026-03-01T14:18:31+00:00,tx_norm_000623,"[""bc1qldqn65772d9kcqa9vzp4ytxzv5v8qusphl9fgn""]","[""bc1qxvanm5sksj0c0xwua2wy3h3ss5hk9vf7kr7azn"", ""bc1qatmdnmprpunwnaglr3ar65kzjxu9uhtrc4y5yv""]",[2.501193],"[1.196572, 1.304501]",0.00012,P2SH
tx-rec-000624,2026-03-01T14:19:07+00:00,tx_norm_000624,"[""bc1qv3h8z28ne8gtgvg4hn4fk03mmaj7pyd28gkmhp""]","[""bc1q3p65c898syar0nq24aejwqa4xam855rmfkhkp7""]",[2.773402],[2.773282],0.00012,P2TR
tx-rec-000625,2026-03-01T14:19:50+00:00,tx_norm_000625,"[""bc1qpxeyzck09msvuxqnskmsya6p66jefk5l9cq55c""]","[""bc1qjuaalzh5kdkkgc7ql8s2rqtepuzh2jlvvgjgrf""]",[3.545669],[3.545549],0.00012,P2WPKH
tx-rec-000626,2026-03-01T14:20:45+00:00,tx_norm_000626,"[""bc1qnma43znv9qwa5swttmpprnz9fe2ql7r8ktxpjv""]","[""bc1qmsk2hmhzwvhzx98l2thkjep6zqgq07lcm9k8hm"", ""bc1qcpe6g5m0el0n5g2e7csesu930kzdnsnsy7055p""]",[4.949235],"[3.610938, 1.338177]",0.00012,P2PKH
tx-rec-000627,2026-03-01T14:21:29+00:00,tx_norm_000627,"[""bc1q6y36mp84w8mmfljx7q8epacs3gzz379xwwd6uq""]","[""bc1qmsk2hmhzwvhzx98l2thkjep6zqgq07lcm9k8hm"", ""bc1qn098rpw3f07j07nk8lt0tqc5yc34vmtrkzekum""]",[0.573055],"[0.04811, 0.524825]",0.00012,P2TR
tx-rec-000628,2026-03-01T14:22:20+00:00,tx_norm_000628,"[""bc1q7lamglhs7ws80f8duwy0pvr4j8h2zq3xwjqdz3""]","[""bc1qsns7kxgq4zm86kk3zxg4uhqj9uz8kexjwv9tfx""]",[0.37898],[0.37886],0.00012,P2SH
tx-rec-000629,2026-03-01T14:22:52+00:00,tx_norm_000629,"[""bc1qhjx6lr5emwjezxs9yzg5fqraqvqxn7madpznyj""]","[""bc1qdlyf60rpyq3643wk0es395nwa8an5u0pvchzk9"", ""bc1qfn77ursvuj6aj5vw07uu8gxq9ujn40dm6vld6w""]",[1.569969],"[1.438497, 0.131352]",0.00012,P2PKH
tx-rec-000630,2026-03-01T14:23:04+00:00,tx_norm_000630,"[""bc1qnt3sga272xjzk9s7dsvc4dwrwezhhxjtr3mukc""]","[""bc1q0gma8qqgpxtnpxfknxu36arla4qqyjh32fc93y""]",[1.0153],[1.01518],0.00012,P2SH
tx-rec-000631,2026-03-01T14:23:16+00:00,tx_norm_000631,"[""bc1qc694t02thmd363mxzn2nqt58ztstg7qd5whgaq""]","[""bc1qh3wqjwtpm4s6zzt5fzfznu9xx3eec9gvtmjff5""]",[2.866802],[2.866682],0.00012,P2PKH
tx-rec-000632,2026-03-01T14:23:51+00:00,tx_norm_000632,"[""bc1qn5hzcqnvvvecqsv23nxzrf4nvgqw2tad5jlt63""]","[""bc1qvlq28a3849ndd79xnm6r6eznkpus82c97ywcne""]",[0.438016],[0.437896],0.00012,P2TR
tx-rec-000633,2026-03-01T14:24:51+00:00,tx_norm_000633,"[""bc1qdlyf60rpyq3643wk0es395nwa8an5u0pvchzk9""]","[""bc1qdjp9z0egr8gt50uz5udnnl9u03wg5wuc2g6lue"", ""bc1qxg98k9lwe8zj324ntf3ezjzv0rpk9n4fgyw9j6""]",[3.761109],"[2.676962, 1.084027]",0.00012,P2TR
tx-rec-000634,2026-03-01T14:25:00+00:00,tx_norm_000634,"[""bc1qq4s8cuyajq265qr4m7xegtq4fxulsgpy5hj2xu""]","[""bc1qarmcwzcwd7yxe8r5rl6dn2w9k2zpn0qfekh5qn"", ""bc1quw6459ts6pc3dratc9avhvly3wjvea2v57flxg""]",[1.222934],"[0.594419, 0.628395]",0.00012,P2PKH
tx-rec-000635,2026-03-01T14:25:36+00:00,tx_norm_000635,"[""bc1quynh6t6rhxkn22vypsfu8q0jdmpmhh0k0j9z0u""]","[""bc1qkqq6y035xf3832ezmjqmyung7pta2mj862806z"", ""bc1qvlq28a3849ndd79xnm6r6eznkpus82c97ywcne""]",[2.703208],"[1.795623, 0.907465]",0.00012,P2PKH
tx-rec-000636,2026-03-01T14:26:23+00:00,tx_norm_000636,"[""bc1q55awtvw784swfm5xvztw0rcxtvt9t4vv8ugat8""]","[""bc1q9enf0pknmslq3x4ta3sgephk5etky5pxtrdykk""]",[3.374785],[3.374665],0.00012,P2TR
tx-rec-000637,2026-03-01T14:26:40+00:00,tx_norm_000637,"[""bc1qzhsd8sragjejpvtm6jg6ypyrhd8h3d27xdhg2z""]","[""bc1qyqemyaetupurpjnfdd67yh853v4suw2cs5e6us"", ""bc1qdlyf60rpyq3643wk0es395nwa8an5u0pvchzk9""]",[0.462286],"[0.098868, 0.363298]",0.00012,P2TR
tx-rec-000638,2026-03-01T14:27:36+00:00,tx_norm_000638,"[""bc1qn098rpw3f07j07nk8lt0tqc5yc34vmtrkzekum""]","[""bc1qrqae6lyvnp9f0ss0xnm09taynfed9gpue4jpud""]",[0.174773],[0.174653],0.00012,P2TR
tx-rec-000639,2026-03-01T14:28:16+00:00,tx_norm_000639,"[""bc1qapp9m5u4r444779j7qa2h7xc0pxup53jr498za""]","[""bc1qcat4vnp6z866ky8e6nf0m7leq7st34v6cg9vjn""]",[3.050221],[3.050101],0.00012,P2PKH
tx-rec-000640,2026-03-01T14:28:39+00:00,tx_norm_000640,"[""bc1q57cpjc6xcdsrnqm78k8zaa7qcdxt94pezuytaa""]","[""bc1qv3fn7qh8n0ss4f6yj28vgtpzmywmrjukwrh98n""]",[2.304619],[2.304499],0.00012,P2TR
tx-rec-000641,2026-03-01T14:29:18+00:00,tx_norm_000641,"[""bc1qsns7kxgq4zm86kk3zxg4uhqj9uz8kexjwv9tfx""]","[""bc1qx6w6xzehxyxw0l4zazkhyvg746g96rtls6vwuj""]",[2.537442],[2.537322],0.00012,P2SH
tx-rec-000642,2026-03-01T14:29:43+00:00,tx_norm_000642,"[""bc1qhjx6lr5emwjezxs9yzg5fqraqvqxn7madpznyj""]","[""bc1qh3wqjwtpm4s6zzt5fzfznu9xx3eec9gvtmjff5"", ""bc1qx2fssznfzevxeppknd6kjr800apkku8d9xr4tf""]",[1.959473],"[1.338399, 0.620954]",0.00012,P2WPKH
tx-rec-000643,2026-03-01T14:30:37+00:00,tx_norm_000643,"[""bc1qwm0j85fm8fp3z3jjzkehnz90tdrnsrc2ku6sgq""]","[""bc1q0gma8qqgpxtnpxfknxu36arla4qqyjh32fc93y""]",[3.135825],[3.135705],0.00012,P2TR
tx-rec-000644,2026-03-01T14:31:25+00:00,tx_norm_000644,"[""bc1q4hmjzzx5vldpsys03922tjnjfq3km9aj7tkenu""]","[""bc1qsw0742mq2re87v2jaurcmpca5p8a2ywxnfhzyp""]",[1.390584],[1.390464],0.00012,P2WPKH
tx-rec-000645,2026-03-01T14:31:38+00:00,tx_norm_000645,"[""bc1qakj6y5prmulu02nlnsfnhnayhtpa32gh7mcqrv""]","[""bc1qh4lupjq9dm3x7hw3t2kyfdqu923ayy4rk7j8n6""]",[1.384201],[1.384081],0.00012,P2SH
tx-rec-000646,2026-03-01T14:31:45+00:00,tx_norm_000646,"[""bc1qz5dkcg984aem8v6clcshjha0yjy7d2hwnhkvfw""]","[""bc1qldqn65772d9kcqa9vzp4ytxzv5v8qusphl9fgn""]",[3.535978],[3.535858],0.00012,P2SH
tx-rec-000647,2026-03-01T14:32:28+00:00,tx_norm_000647,"[""bc1qz5dkcg984aem8v6clcshjha0yjy7d2hwnhkvfw""]","[""bc1qp3qrv23fgmarr4qq6yjtr65s9ws0t93ql3gdhl""]",[2.437842],[2.437722],0.00012,P2SH
tx-rec-000648,2026-03-01T14:33:25+00:00,tx_norm_000648,"[""bc1qalldcf088rfu5rwgdak6muv5k9w330j0lelxkk""]","[""bc1qr5f4hfy2dgyv4pkzde74vgpnm0t85l3s77vc5w""]",[3.176036],[3.175916],0.00012,P2TR
tx-rec-000649,2026-03-01T14:33:37+00:00,tx_norm_000649,"[""bc1qpfuh30sa9k6grsk44sudu2rkz4usazgdugzs8t""]","[""bc1qp3qrv23fgmarr4qq6yjtr65s9ws0t93ql3gdhl"", ""bc1qn098rpw3f07j07nk8lt0tqc5yc34vmtrkzekum""]",[0.623131],"[0.166407, 0.456604]",0.00012,P2SH
tx-rec-000650,2026-03-01T14:34:29+00:00,tx_norm_000650,"[""bc1qdpsvrymdl7p84vdsltvzumn0xu96qac0vle5n0""]","[""bc1qarmcwzcwd7yxe8r5rl6dn2w9k2zpn0qfekh5qn""]",[2.73412],[2.734],0.00012,P2PKH
tx-rec-000651,2026-03-01T14:34:54+00:00,tx_norm_000651,"[""bc1qq4s8cuyajq265qr4m7xegtq4fxulsgpy5hj2xu""]","[""bc1qsdeljr33auxdy9m7xl9f43aytywulqylssyggl""]",[3.06925],[3.06913],0.00012,P2TR
tx-rec-000652,2026-03-01T14:35:32+00:00,tx_norm_000652,"[""bc1qrqae6lyvnp9f0ss0xnm09taynfed9gpue4jpud""]","[""bc1qvjf54hm2tj4h5muwsnjd2j8ttelrsq45h8vawf""]",[1.515435],[1.515315],0.00012,P2TR
tx-rec-000653,2026-03-01T14:36:21+00:00,tx_norm_000653,"[""bc1qpxeyzck09msvuxqnskmsya6p66jefk5l9cq55c""]","[""bc1qcpe6g5m0el0n5g2e7csesu930kzdnsnsy7055p""]",[0.873378],[0.873258],0.00012,P2SH
tx-rec-000654,2026-03-01T14:37:19+00:00,tx_norm_000654,"[""bc1qarmcwzcwd7yxe8r5rl6dn2w9k2zpn0qfekh5qn""]","[""bc1qee9f8sxtpartfv6anm9m702k649qr85hcatzgt""]",[2.901631],[2.901511],0.00012,P2PKH
tx-rec-000655,2026-03-01T14:37:55+00:00,tx_norm_000655,"[""bc1q0gma8qqgpxtnpxfknxu36arla4qqyjh32fc93y""]","[""bc1q76dr9uxk35a9d0ne60vs8rpkejhkmcn4j3u5v7""]",[0.282755],[0.282635],0.00012,P2SH
tx-rec-000656,2026-03-01T14:38:48+00:00,tx_norm_000656,"[""bc1qx2fssznfzevxeppknd6kjr800apkku8d9xr4tf""]","[""bc1qnt3sga272xjzk9s7dsvc4dwrwezhhxjtr3mukc""]",[3.178137],[3.178017],0.00012,P2PKH
